   3.0000000e+00
   5.0072155e+01   1.3297897e+01   8.2821586e-02
   5.0778859e+01   1.4505436e+01  -8.1434507e+00
   4.8667793e+01   9.5278271e+00  -1.2316456e+01
   4.9533310e+01   1.3696870e+01  -1.4133339e+01
   4.9177477e+01   1.4938664e+01  -5.1783478e+00
   4.7412355e+01   1.2197592e+01  -8.7198934e+00
   4.9563956e+01   1.7349052e+01  -4.5931373e+00
   5.0406433e+01   1.2171411e+01  -8.7289953e+00
   4.8428875e+01   1.0245428e+01  -6.3185381e+00
   5.0072155e+01   1.3297897e+01   8.2821586e-02
   4.7794376e+01   1.4547477e+01  -8.1265549e+00
   4.4762299e+01   1.4578416e+01  -8.0980096e+00
   4.8308828e+01   7.3037806e+00  -1.2895930e+01
   4.5011811e+01   1.3705118e+01  -1.4108096e+01
   4.8565758e+01   6.6335463e+00  -1.9005280e+01
   4.5518969e+01   9.8964269e+00  -9.2969013e+00
   4.2828717e+01   1.2215620e+01  -8.6837754e+00
   4.6674290e+01   7.6370455e+00  -9.8722841e+00
   4.8184719e+01   1.6940916e+01  -7.5225425e+00
   5.0406433e+01   1.2171411e+01  -8.7289953e+00
   5.1401540e+01   1.2447655e+01  -2.3262619e+01
   6.0279527e+01   3.6898362e+00  -2.8521765e+01
   6.9358594e+01  -2.5847746e+00  -3.5822028e+01
   7.5725918e+01  -1.1104589e+01  -2.8805423e+01
   7.8838730e+01  -1.6158746e+01  -2.6968979e+01
   7.8838730e+01  -1.6158746e+01  -2.6968979e+01
   8.0993623e+01  -1.7674692e+01  -2.1317738e+01
   8.0146909e+01  -1.6161411e+01  -2.6904929e+01
   7.9914417e+01  -1.7832629e+01  -2.7341383e+01
   8.0146909e+01  -1.6161411e+01  -2.6904929e+01
   7.9686892e+01  -1.9470861e+01  -2.7769327e+01
   8.0765187e+01  -1.9345459e+01  -2.1734849e+01
   8.0765187e+01  -1.9345459e+01  -2.1734849e+01
   7.9801000e+01  -1.7752904e+01  -2.4349480e+01
   7.9349888e+01  -2.1024326e+01  -2.5186189e+01
   7.9349888e+01  -2.1024326e+01  -2.5186189e+01
   7.9572935e+01  -1.9405424e+01  -2.4772088e+01
   7.9572935e+01  -1.9405424e+01  -2.4772088e+01
   7.9801000e+01  -1.7752904e+01  -2.4349480e+01
   7.9801000e+01  -1.7752904e+01  -2.4349480e+01
   7.9801000e+01  -1.7752904e+01  -2.4349480e+01
   8.0765187e+01  -1.9345459e+01  -2.1734849e+01
   8.0541659e+01  -2.0983247e+01  -2.2143808e+01
   8.0541659e+01  -2.0983247e+01  -2.2143808e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.9472424e+01  -1.7517268e+01  -1.5428522e+01
   7.9707066e+01  -1.5788506e+01  -1.5015601e+01
   7.9814114e+01  -1.5880795e+01  -1.7972518e+01
   7.9814114e+01  -1.5880795e+01  -1.7972518e+01
   7.8269021e+01  -1.7594735e+01  -1.8431814e+01
   7.8613204e+01  -1.5974680e+01  -2.0988661e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.8503417e+01  -1.5883562e+01  -1.8012613e+01
   7.9814114e+01  -1.5880795e+01  -1.7972518e+01
   7.9814114e+01  -1.5880795e+01  -1.7972518e+01
   7.8613204e+01  -1.5974680e+01  -2.0988661e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.8613204e+01  -1.5974680e+01  -2.0988661e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.8613204e+01  -1.5974680e+01  -2.0988661e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.8613204e+01  -1.5974680e+01  -2.0988661e+01
   7.9126783e+01  -2.0923489e+01  -1.9205779e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.8379355e+01  -1.7671197e+01  -2.1413930e+01
   7.8379355e+01  -1.7671197e+01  -2.1413930e+01
   7.9350873e+01  -1.9276276e+01  -1.8802857e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.8379355e+01  -1.7671197e+01  -2.1413930e+01
   7.8379355e+01  -1.7671197e+01  -2.1413930e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.8491681e+01  -1.7748267e+01  -2.4405626e+01
   7.8724977e+01  -1.6066418e+01  -2.3974566e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.8491681e+01  -1.7748267e+01  -2.4405626e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9237354e+01  -2.0973618e+01  -2.2191471e+01
   7.9237354e+01  -2.0973618e+01  -2.2191471e+01
   7.9237354e+01  -2.0973618e+01  -2.2191471e+01
   7.8263483e+01  -1.9396239e+01  -2.4828100e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9018853e+01  -2.2572417e+01  -2.2591619e+01
   7.9237354e+01  -2.0973618e+01  -2.2191471e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.8491681e+01  -1.7748267e+01  -2.4405626e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.8263483e+01  -1.9396239e+01  -2.4828100e+01
   7.9126783e+01  -2.0923489e+01  -1.9205779e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.8263483e+01  -1.9396239e+01  -2.4828100e+01
   7.8491681e+01  -1.7748267e+01  -2.4405626e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9350873e+01  -1.9276276e+01  -1.8802857e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9460926e+01  -1.9340557e+01  -2.1782828e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9689526e+01  -1.7673751e+01  -2.1365825e+01
   7.9579998e+01  -1.7595197e+01  -1.8391724e+01
   7.8379355e+01  -1.7671197e+01  -2.1413930e+01
   5.8525329e+01  -5.8440722e+00   4.5053000e+00
   8.4545565e+01  -6.1449819e+00  -4.1307045e+00
   9.1818977e+01  -5.4357224e+00   7.0265307e+00
   9.1392745e+01  -7.1029910e+00   1.2087482e+01
   7.0775537e+01  -5.3131092e+00   1.2827200e+01
   3.8723553e+01   1.1778952e+01   5.2606159e+00
   3.6822616e+01   1.5049997e+01  -5.0054041e+00
   4.3417249e+01   2.9514693e+01   6.3665204e+00
   5.3625787e+01   3.6828592e+01   7.9441789e+00
   5.2928675e+01   3.5732458e+01   1.5232729e+01
   5.1783668e+01   4.7955413e+01   1.9756118e+01
   5.5056287e+01   2.9556290e+01   1.1567218e+01
   5.1651807e+01   3.4835416e+01   1.0065296e+01
   5.5884812e+01   3.4881361e+01   1.2626688e+01
   5.7641465e+01   3.7920113e+01   1.5717331e+01
   5.6205308e+01   4.6036057e+01   1.4832508e+01
   5.6737113e+01   4.0301712e+01   1.3706123e+01
   5.3013185e+01   3.5210105e+01   1.2664595e+01
   5.6895820e+01   3.2060896e+01   1.2075281e+01
   5.1644670e+01   4.2687788e+01   9.2080613e+00
   5.4632308e+01   3.3986688e+01   7.3311542e+00
   5.3890572e+01   4.0699001e+01   1.3753638e+01
   5.5317967e+01   4.0499133e+01   1.3730731e+01
   5.5080029e+01   4.2115869e+01   2.1169217e+01
   5.4209590e+01   3.6555649e+01   2.0204560e+01
   5.0199173e+01   4.2890538e+01   9.2517979e+00
   5.0111197e+01   4.3522494e+01   1.1840426e+01
   5.2993832e+01   4.3096698e+01   1.1774555e+01
   5.0111197e+01   4.3522494e+01   1.1840426e+01
   5.2200248e+01   4.4830950e+01   7.1768913e+00
   5.3369525e+01   4.6508331e+01   1.4886199e+01
   5.5800264e+01   3.5388435e+01   1.5214088e+01
